"oper_id"	"title"	"business_type"	"method"	"request_method"	"operator_type"	"oper_name"	"dept_name"	"oper_url"	"oper_ip"	"oper_location"	"oper_param"	"json_result"	"status"	"error_msg"	"oper_time"	"cost_time"
"561"	"代码生成"	"8"	"RuoYi.Generator.Controllers.GenController.DownloadBatch"	"GET"	"1"	"admin"		"http://localhost:5000/tool/gen/batchGenCode?tables=device_inspection_ticket"	"127.0.0.1"	"X.X.X.X"	"{""tables"":""device_inspection_ticket""}"		"0"		"7/4/2025 10:31:06"	"1570"
"562"	"代码生成"	"8"	"RuoYi.Generator.Controllers.GenController.DownloadBatch"	"GET"	"1"	"admin"		"http://localhost:5000/tool/gen/batchGenCode?tables=device_inspection_record"	"127.0.0.1"	"X.X.X.X"	"{""tables"":""device_inspection_record""}"		"0"		"9/4/2025 14:10:47"	"1498"
"563"	"代码生成"	"3"	"RuoYi.Generator.Controllers.GenController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/tool/gen/7"	"127.0.0.1"	"X.X.X.X"	"{""tableIds"":[7]}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""code"":200}"	"0"		"10/4/2025 10:16:05"	"334"
"564"	"代码生成"	"8"	"RuoYi.Generator.Controllers.GenController.DownloadBatch"	"GET"	"1"	"admin"		"http://localhost:5000/tool/gen/batchGenCode?tables=device_defect_record"	"127.0.0.1"	"X.X.X.X"	"{""tables"":""device_defect_record""}"		"0"		"10/4/2025 10:16:09"	"1502"
"565"	"菜单管理"	"3"	"RuoYi.System.Controllers.SysMenuController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/menu/2043"	"127.0.0.1"	"X.X.X.X"	"{""menuId"":2043}"	"{""msg"":""\u5B58\u5728\u5B50\u83DC\u5355,\u4E0D\u5141\u8BB8\u5220\u9664"",""code"":500}"	"0"		"12/4/2025 09:23:23"	"107"
"566"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"127.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":3,""menuName"":""KRT \u7CFB\u7EDF\u5DE5\u5177"",""parentName"":null,""parentId"":0,""orderNum"":3,""path"":""tool"",""component"":null,""query"":"""",""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":"""",""icon"":""tool"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2024-12-11T20:31:31"",""updateBy"":""admin"",""updateTime"":""2025-04-01T15:25:11"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 09:25:42"	"383"
"567"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"127.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":2,""menuName"":""KRT \u7CFB\u7EDF\u76D1\u63A7"",""parentName"":null,""parentId"":0,""orderNum"":2,""path"":""monitor"",""component"":null,""query"":"""",""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":"""",""icon"":""monitor"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2024-12-11T20:31:31"",""updateBy"":""admin"",""updateTime"":""2025-03-16T15:29:52"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 09:25:47"	"222"
"568"	"菜单管理"	"2"	"RuoYi.System.Controllers.SysMenuController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/menu"	"127.0.0.1"	"X.X.X.X"	"{""menu"":{""menuId"":1,""menuName"":""KRT \u7CFB\u7EDF\u7BA1\u7406"",""parentName"":null,""parentId"":0,""orderNum"":1,""path"":""system"",""component"":null,""query"":"""",""isFrame"":""1"",""isCache"":""0"",""menuType"":""M"",""visible"":""0"",""status"":""0"",""perms"":"""",""icon"":""system"",""roleStatus"":null,""userId"":0,""roleId"":0,""menuTypes"":[],""createBy"":""admin"",""createTime"":""2024-12-11T20:31:31"",""updateBy"":"""",""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 09:25:51"	"219"
"569"	"部门管理"	"2"	"RuoYi.System.Controllers.SysDeptController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":100,""parentId"":0,""ancestors"":""0"",""deptName"":""\u4E2D\u7164\u516C\u53F8"",""orderNum"":0,""leader"":""\u82E5\u4F9D"",""phone"":""15888888888"",""email"":""ry@qq.com"",""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":[],""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":""admin"",""createTime"":""2024-12-11T20:31:28"",""updateBy"":"""",""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:01:30"	"466"
"570"	"部门管理"	"2"	"RuoYi.System.Controllers.SysDeptController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":200,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4F01\u7BA1\u90E8\u95E8"",""orderNum"":1,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":[],""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":""ry"",""createTime"":""2024-12-28T10:53:46"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"		"1"	"Illegal mix of collations (utf8mb4_general_ci,IMPLICIT) and (utf8mb4_0900_ai_ci,IMPLICIT) for operation 'like'"	"12/4/2025 13:01:47"	"386"
"571"	"部门管理"	"3"	"RuoYi.System.Controllers.SysDeptController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/dept/200"	"127.0.0.1"	"X.X.X.X"	"{""deptId"":200}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:02:00"	"347"
"572"	"部门管理"	"1"	"RuoYi.System.Controllers.SysDeptController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":204,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4F01\u7BA1\u90E8\u95E8"",""orderNum"":1,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":null,""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:02:13"	"341"
"573"	"部门管理"	"3"	"RuoYi.System.Controllers.SysDeptController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/dept/202"	"127.0.0.1"	"X.X.X.X"	"{""deptId"":202}"	"{""msg"":""\u5B58\u5728\u4E0B\u7EA7\u90E8\u95E8,\u4E0D\u5141\u8BB8\u5220\u9664"",""code"":500}"	"0"		"12/4/2025 13:02:25"	"89"
"574"	"部门管理"	"1"	"RuoYi.System.Controllers.SysDeptController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":205,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u7535\u529B\u90E8\u95E8"",""orderNum"":2,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":null,""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:02:57"	"349"
"575"	"部门管理"	"1"	"RuoYi.System.Controllers.SysDeptController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":206,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u7EF4\u4FEE\u90E8\u95E8"",""orderNum"":3,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":null,""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:03:08"	"316"
"576"	"部门管理"	"3"	"RuoYi.System.Controllers.SysDeptController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/dept/203"	"127.0.0.1"	"X.X.X.X"	"{""deptId"":203}"	"{""msg"":""\u90E8\u95E8\u5B58\u5728\u7528\u6237,\u4E0D\u5141\u8BB8\u5220\u9664"",""code"":500}"	"0"		"12/4/2025 13:03:12"	"176"
"577"	"用户管理"	"3"	"RuoYi.System.Controllers.SysUserController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/user/136"	"127.0.0.1"	"X.X.X.X"	"{""ids"":""136""}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:03:29"	"380"
"578"	"用户管理"	"3"	"RuoYi.System.Controllers.SysUserController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/user/135"	"127.0.0.1"	"X.X.X.X"	"{""ids"":""135""}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:03:32"	"373"
"579"	"用户管理"	"3"	"RuoYi.System.Controllers.SysUserController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/user/132"	"127.0.0.1"	"X.X.X.X"	"{""ids"":""132""}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:03:34"	"423"
"580"	"用户管理"	"3"	"RuoYi.System.Controllers.SysUserController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/user/104"	"127.0.0.1"	"X.X.X.X"	"{""ids"":""104""}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:03:38"	"363"
"581"	"角色管理"	"3"	"RuoYi.System.Controllers.SysRoleController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/role/102"	"127.0.0.1"	"X.X.X.X"	"{""ids"":[102]}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:03:46"	"537"
"582"	"角色管理"	"3"	"RuoYi.System.Controllers.SysRoleController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/role/103"	"127.0.0.1"	"X.X.X.X"	"{""ids"":[103]}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:03:48"	"449"
"583"	"角色管理"	"3"	"RuoYi.System.Controllers.SysRoleController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/role/100"	"127.0.0.1"	"X.X.X.X"	"{""ids"":[100]}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:04:03"	"453"
"584"	"角色管理"	"3"	"RuoYi.System.Controllers.SysRoleController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/role/101"	"127.0.0.1"	"X.X.X.X"	"{""ids"":[101]}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:04:07"	"410"
"585"	"部门管理"	"1"	"RuoYi.System.Controllers.SysDeptController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":207,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4FE1\u606F\u90E8\u95E8"",""orderNum"":0,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":null,""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:05:12"	"362"
"586"	"部门管理"	"2"	"RuoYi.System.Controllers.SysDeptController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":207,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4FE1\u606F\u90E8\u95E8"",""orderNum"":4,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":[],""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":""admin"",""createTime"":""2025-04-12T13:05:12"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"		"1"	"Illegal mix of collations (utf8mb4_general_ci,IMPLICIT) and (utf8mb4_0900_ai_ci,IMPLICIT) for operation 'like'"	"12/4/2025 13:05:21"	"370"
"587"	"部门管理"	"3"	"RuoYi.System.Controllers.SysDeptController.Remove"	"DELETE"	"1"	"admin"		"http://localhost:5000/system/dept/207"	"127.0.0.1"	"X.X.X.X"	"{""deptId"":207}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:05:41"	"311"
"588"	"部门管理"	"1"	"RuoYi.System.Controllers.SysDeptController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/dept"	"127.0.0.1"	"X.X.X.X"	"{""dept"":{""deptId"":208,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4FE1\u606F\u90E8\u95E8"",""orderNum"":4,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":null,""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:05:50"	"360"
"589"	"用户管理"	"1"	"RuoYi.System.Controllers.SysUserController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/user"	"127.0.0.1"	"X.X.X.X"	"{""user"":{""userId"":137,""deptId"":208,""userName"":""\u5F20\u4E09"",""nickName"":""\u5F20\u4E09"",""email"":null,""phonenumber"":""15336329800"",""sex"":null,""sexDesc"":null,""avatar"":null,""password"":""a66abb5684c45962d887564f08346e8d"",""status"":""0"",""statusDesc"":null,""delFlag"":""0"",""loginIp"":null,""loginDate"":""0001-01-01T00:00:00"",""dept"":null,""deptName"":null,""deptLeader"":null,""roles"":null,""roleIds"":[],""postIds"":[],""roleId"":null,""isAllocated"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:06:44"	"478"
"590"	"岗位管理"	"1"	"RuoYi.System.Controllers.SysPostController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/post"	"127.0.0.1"	"X.X.X.X"	"{""post"":{""postId"":null,""postCode"":""it"",""postCodeLike"":null,""postName"":""\u4FE1\u606F\u5EFA\u8BBE"",""postNameLike"":null,""postSort"":5,""status"":""0"",""statusDesc"":null,""userName"":null,""userId"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"12/4/2025 13:07:48"	"354"
"591"	"用户管理"	"2"	"RuoYi.System.Controllers.SysUserController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/user"	"127.0.0.1"	"X.X.X.X"	"{""user"":{""userId"":137,""deptId"":208,""userName"":""\u5F20\u4E09"",""nickName"":""\u5F20\u4E09"",""email"":null,""phonenumber"":""15336329800"",""sex"":null,""sexDesc"":null,""avatar"":null,""password"":"""",""status"":""0"",""statusDesc"":null,""delFlag"":""0"",""loginIp"":null,""loginDate"":""1900-01-01T00:00:00"",""dept"":{""deptId"":208,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4FE1\u606F\u90E8\u95E8"",""orderNum"":4,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":[],""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":""admin"",""createTime"":""2025-04-12T13:05:50"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}},""deptName"":null,""deptLeader"":null,""roles"":[],""roleIds"":[2],""postIds"":[5],""roleId"":null,""isAllocated"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:08:06"	"814"
"592"	"角色管理"	"1"	"RuoYi.System.Controllers.SysRoleController.Add"	"POST"	"1"	"admin"		"http://localhost:5000/system/role"	"127.0.0.1"	"X.X.X.X"	"{""role"":{""roleId"":104,""roleName"":""IT\u8FD0\u7EF4"",""roleKey"":""it"",""roleSort"":3,""dataScope"":null,""dataScopeDesc"":null,""menuCheckStrictly"":true,""deptCheckStrictly"":true,""status"":""0"",""statusDesc"":null,""delFlag"":""0"",""flag"":false,""menuIds"":[1,100,1000,1001,1002,1003,1004,1005,1006,101,1007,1008,1009,1010,1011,102,1012,1013,1014,1015,103,1016,1017,1018,1019,104,1020,1021,1022,1023,1024,107,1035,1036,1037,1038,108,500,1039,1040,1041,501,1042,1043,1044,1045,2053,2054,2057,2076,2058,2059,2061,2062,2063,2064,2065,2066,2077,2067,2068,2069,2070,2071,2072,2073,2074,2075],""deptIds"":[],""permissions"":null,""userId"":null,""userName"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":68,""code"":200}"	"0"		"12/4/2025 13:09:18"	"545"
"593"	"用户管理"	"2"	"RuoYi.System.Controllers.SysUserController.Edit"	"PUT"	"1"	"admin"		"http://localhost:5000/system/user"	"127.0.0.1"	"X.X.X.X"	"{""user"":{""userId"":137,""deptId"":208,""userName"":""\u5F20\u4E09"",""nickName"":""\u5F20\u4E09"",""email"":null,""phonenumber"":""15336329800"",""sex"":null,""sexDesc"":null,""avatar"":null,""password"":"""",""status"":""0"",""statusDesc"":null,""delFlag"":""0"",""loginIp"":null,""loginDate"":""1900-01-01T00:00:00"",""dept"":{""deptId"":208,""parentId"":100,""ancestors"":""0,100"",""deptName"":""\u4FE1\u606F\u90E8\u95E8"",""orderNum"":4,""leader"":null,""phone"":null,""email"":null,""status"":""0"",""delFlag"":""0"",""parentName"":null,""children"":[],""deptCheckStrictly"":null,""roleId"":null,""parentIds"":null,""createBy"":""admin"",""createTime"":""2025-04-12T13:05:50"",""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}},""deptName"":null,""deptLeader"":null,""roles"":[{""roleId"":2,""roleName"":""\u666E\u901A\u89D2\u8272"",""roleKey"":""commom"",""roleSort"":2,""dataScope"":""2"",""dataScopeDesc"":null,""menuCheckStrictly"":true,""deptCheckStrictly"":true,""status"":""0"",""statusDesc"":null,""delFlag"":""0"",""flag"":false,""menuIds"":null,""deptIds"":null,""permissions"":null,""userId"":null,""userName"":null,""createBy"":""admin"",""createTime"":""2024-12-11T20:31:30"",""updateBy"":""admin"",""updateTime"":""2024-12-12T20:38:48"",""remark"":""\u666E\u901A\u89D2\u8272"",""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}],""roleIds"":[104],""postIds"":[1,2,3,4,5],""roleId"":null,""isAllocated"":null,""createBy"":null,""createTime"":null,""updateBy"":""admin"",""updateTime"":""2025-04-12T13:08:05"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:09:31"	"847"
"594"	"通知公告"	"2"	"RuoYi.System.Controllers.SysNoticeController.Edit"	"PUT"	"1"	"张三"		"http://localhost:5000/system/notice"	"127.0.0.1"	"X.X.X.X"	"{""dto"":{""noticeId"":1,""noticeTitle"":""\u6E29\u99A8\u63D0\u9192\uFF1A\u65B0\u7248\u672C\u53D1\u5E03\u5566"",""noticeType"":""2"",""noticeContent"":""\u65B0\u7248\u672C\u5185\u5BB9"",""status"":""0"",""createBy"":""admin"",""createTime"":""2024-12-11T20:31:54"",""updateBy"":"""",""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:10:36"	"172"
"595"	"通知公告"	"2"	"RuoYi.System.Controllers.SysNoticeController.Edit"	"PUT"	"1"	"张三"		"http://localhost:5000/system/notice"	"127.0.0.1"	"X.X.X.X"	"{""dto"":{""noticeId"":2,""noticeTitle"":""\u7EF4\u62A4\u901A\u77E5\uFF1A\u7CFB\u7EDF\u51CC\u6668\u7EF4\u62A4"",""noticeType"":""1"",""noticeContent"":""\u003Cp\u003E\u7EF4\u62A4\u5185\u5BB9\u003C/p\u003E"",""status"":""0"",""createBy"":""admin"",""createTime"":""2024-12-11T20:31:54"",""updateBy"":"""",""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 13:10:46"	"142"
"596"	"通知公告"	"2"	"RuoYi.System.Controllers.SysNoticeController.Edit"	"PUT"	"1"	"张三"		"http://localhost:5000/system/notice"	"127.0.0.1"	"X.X.X.X"	"{""dto"":{""noticeId"":2,""noticeTitle"":""\u7EF4\u62A4\u901A\u77E5\uFF1A"",""noticeType"":""1"",""noticeContent"":""\u003Cp\u003E\u7CFB\u7EDF\u5C06\u4E8E4\u670813\u65E5\u51CC\u66681:00-4:00\u8FDB\u884C\u7EF4\u62A4\uFF0C\u671F\u95F4\u7F51\u9875\u53EF\u80FD\u6682\u65F6\u65E0\u6CD5\u8BBF\u95EE\u3002\u8BF7\u63D0\u524D\u4FDD\u5B58\u6570\u636E\uFF0C\u611F\u8C22\u60A8\u7684\u914D\u5408\uFF01\u003C/p\u003E"",""status"":""0"",""createBy"":""admin"",""createTime"":""2024-12-11T20:31:54"",""updateBy"":""\u5F20\u4E09"",""updateTime"":""2025-04-12T13:10:46"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 16:52:17"	"225"
"597"	"通知公告"	"2"	"RuoYi.System.Controllers.SysNoticeController.Edit"	"PUT"	"1"	"张三"		"http://localhost:5000/system/notice"	"127.0.0.1"	"X.X.X.X"	"{""dto"":{""noticeId"":1,""noticeTitle"":""\u6E29\u99A8\u63D0\u9192\uFF1A"",""noticeType"":""2"",""noticeContent"":""\u003Cp\u003E\u7CFB\u7EDF\u8BD5\u8FD0\u884C\u4E2D\u003C/p\u003E"",""status"":""0"",""createBy"":""admin"",""createTime"":""2024-12-11T20:31:54"",""updateBy"":""\u5F20\u4E09"",""updateTime"":""2025-04-12T13:10:36"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 16:52:46"	"156"
"598"	"通知公告"	"2"	"RuoYi.System.Controllers.SysNoticeController.Edit"	"PUT"	"1"	"张三"		"http://localhost:5000/system/notice"	"127.0.0.1"	"X.X.X.X"	"{""dto"":{""noticeId"":1,""noticeTitle"":""\u6E29\u99A8\u63D0\u9192\uFF1A"",""noticeType"":""2"",""noticeContent"":""\u003Cp\u003E\u7CFB\u7EDF\u6B63\u5904\u4E8E\u8BD5\u8FD0\u884C\u9636\u6BB5\uFF0C\u529F\u80FD\u53EF\u80FD\u4E0D\u7A33\u5B9A\uFF0C\u90E8\u5206\u670D\u52A1\u6216\u6709\u77ED\u6682\u4E2D\u65AD\u3002\u8BF7\u63D0\u524D\u4FDD\u5B58\u6570\u636E\uFF0C\u611F\u8C22\u60A8\u7684\u7406\u89E3\u4E0E\u652F\u6301\uFF01\u003C/p\u003E"",""status"":""0"",""createBy"":""admin"",""createTime"":""2024-12-11T20:31:54"",""updateBy"":""\u5F20\u4E09"",""updateTime"":""2025-04-12T16:52:46"",""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":1,""code"":200}"	"0"		"12/4/2025 17:11:03"	"206"
"599"	"用户管理"	"1"	"RuoYi.System.Controllers.SysUserController.Add"	"POST"	"1"	"张三"		"http://localhost:5000/system/user"	"127.0.0.1"	"X.X.X.X"	"{""user"":{""userId"":138,""deptId"":204,""userName"":""\u674E\u56DB"",""nickName"":""\u674E\u56DB"",""email"":null,""phonenumber"":""15336325252"",""sex"":""0"",""sexDesc"":null,""avatar"":null,""password"":""a66abb5684c45962d887564f08346e8d"",""status"":""0"",""statusDesc"":null,""delFlag"":""0"",""loginIp"":null,""loginDate"":""0001-01-01T00:00:00"",""dept"":null,""deptName"":null,""deptLeader"":null,""roles"":null,""roleIds"":[104],""postIds"":[5],""roleId"":null,""isAllocated"":null,""createBy"":null,""createTime"":null,""updateBy"":null,""updateTime"":null,""remark"":null,""params"":{""beginTime"":null,""endTime"":null,""dataScopeSql"":null}}}"	"{""msg"":""\u64CD\u4F5C\u6210\u529F."",""data"":true,""code"":200}"	"0"		"13/4/2025 13:34:38"	"629"
