"id"	"item_no"	"use_item_no"	"use_item_count"	"use_item_measure"	"fixed_use"	"vari_use"	"fixed_use_assist"	"vari_use_assist"	"item_measure_assist"	"use_item_type"	"created_by"	"created_time"	"updated_by"	"updated_time"
"d7ad01b3965040ab8a3906281306306c"	"601546"	"600967"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d7adf33638b44f9197030b9ac908a0b9"	"615506"	"100920"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d7b1692e8ccb4b3f80623a2890dffedc"	"616067"	"612183"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d7b91aa8aeea4ddd831ba5fee5896d2f"	"615360"	"615359"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d7cd4b7759a143e988e6f9997bce4d38"	"600572"	"600515"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d7cedf0727074057a775197c47ec1a0c"	"616719"	"600216"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d7cef78cb50e4685af6156e99e31921b"	"616790"	"616789"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d7d590422f12423eb14ab678dd521a8a"	"602211"	"300050"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d7d7d9ecbe644221822aeee91e70cc95"	"600964"	"600925"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d7e6c3dfabaa4d30a67822fc32d4ca43"	"601141"	"601138"	"1"	"件"	"1"	"0"	"0.025"	"0"	"公斤"	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d7f60b5be0de4137b0086138ab6e8a26"	"616232"	"400595"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d7f6b049cb594f0cbbb25e8415f37f0c"	"601240"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d7fa9dec9acc4d489e67dd7301388791"	"615425
"	"615422
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d7fdef62a21849cdbb6cde3fcdbb9307"	"602324
"	"400038"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d80b2874cf1f4958b6f22154073244b1"	"601883"	"101098"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d80e9ce401a841a39211f32c27879aad"	"601954"	"601937"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d80f757b255240bd96675991d013e587"	"615686"	"612105"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d8171c33573f4728be73ee2bdd39c9bb"	"601150"	"601149"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d81840ff95bd47dea0e6734662d64d86"	"600953"	"600960"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d81960fb306445588516e519598f8f97"	"615727"	"100732"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d81fecd0946347b3877b47227b9d82e4"	"600613"	"300282"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d82bde6356db44fa97413f03f27ea2ec"	"600454"	"300049"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d832fd84cfdf41c9910f9615fac43834"	"615579"	"400259"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d83401652dbf4fb2b232ee0bd13e87b2"	"614331
"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d838a6f0ca5742d3bb3c9340f6646fa6"	"600993"	"601003"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d83e22423f6c4065aaa8d8663440c018"	"614851"	"314586"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d83f56ea74cd4c92b2a03a958142aaa0"	"616349"	"400499"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"d83fd7a55a7749aeb03ecccab1803dd2"	"601880"	"614104"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d844f60054d24eb8a6855df7cc27a147"	"605451"	"605448"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d845ec26675e4e91a1cc7efb85dba983"	"602511"	"612203"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d846bfa2f90e4a27b9ee788732166ca4"	"602549"	"612131"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d847fdae391e4e41a48140e11bc83915"	"600427"	"600074"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d848503390b44ba698dc155624aa23e0"	"600438"	"600437"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d84ca65149a0417c98b296bfc97f9c11"	"600964"	"101747"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d85ab86126af4f6682cc5767392e40b9"	"602246"	"602242"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d85b387f46d54e649bd93dbb4f03b60d"	"616194"	"601260"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"d85b8221ce3c4fa4b5d826f163530037"	"602295"	"600093"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d85e9586004249ae82cff2b1d86ce56b"	"600098"	"600021"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d85f801fa1d04ddeaa62738676ddca08"	"601379
"	"601362
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d8614f68328f4b4f9ef7083e2b1e41a5"	"615464"	"300076"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d86189773ae34af0b2eab9a17574dbea"	"602371
"	"300537"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d862babe822c4682aa6af9535beed1e6"	"601903"	"400192"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d86b0dc7599e401a9a2e4b7d2adf57e0"	"602747"	"602746"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d86c6aceacfb47bca0177fdb5143eeea"	"601376
"	"601373
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d86c723a87b64eefbb18e37929c0aca8"	"602115"	"601621"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d870f6f2158a439b9b937d5526bb107d"	"600740"	"600671"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d87991e50210473e954a2a7c61d3e5b0"	"600139"	"600138"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d87a0b528e8d43919a1dd63e47e4d919"	"615848"	"615224"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d87d44fb04804593b33d791b46e982b6"	"600802"	"400267"	"1"	"千克"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d88f6736e3724da18131424d43821e89"	"601585"	"601575"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d893980ac3f540b2b0539836409af78f"	"615831"	"601608"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d894e5e5df2742c79ec59cbbe80dcf14"	"616719"	"601344
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d898c233fad644919386122f99649f69"	"602212"	"602211"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d89918246f0a4f2c8e5b75d059001ebf"	"616838"	"616839"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d89e361ffc89468fa30e96c4dfaf48cb"	"600503"	"400397"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d8a7c4d1a3164c34b8fad813dae2478e"	"615654"	"101242"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d8a7d4ab3d9a42a9b28a93593daf05f2"	"600042"	"400191"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d8b094d7d8a9458fa3e649df76e82879"	"602770"	"602614"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d8b5a17ab7de4aec8ce1ac5872d0951e"	"605462"	"400429"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d8b690eef6b94432aa8ff94c3d8012d9"	"601413"	"400428"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d8b91b993530417bac764434f949039f"	"602545"	"602544"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d8bbad2211a444e2b1f583706609bfb5"	"602560"	"400273"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d8bbb234534f48668ad882be429dccfd"	"616461"	"601706
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"d8bc8afb11104178af9c5b350d6805a9"	"616806"	"400191"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"d8c01f89e749484c8da88bb5da8d676d"	"615760"	"101104"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d8c16454c7ac40b8a9f0d1595d74322b"	"600814"	"600797"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d8cdb58331be477b81c1ba636b9ac693"	"602678"	"602675"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d8cdd04e27844b1e9c6ea1895debcd7b"	"600056"	"600047"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d8ce2327297e4057ad0b6160e29c93d2"	"601880"	"614106"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d8d47c9a8c034755a299cd6aace17b41"	"616049"	"400528"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d8dda70203c94e86abe00017aa1ed526"	"617014"	"400036"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d8de940540df41628e44c80055f2187c"	"601793
"	"400300"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d8ecf184e88843b29f9a9627092c1a3d"	"600415"	"600113"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d8f149a5cc67470990e3ededee118064"	"602482
"	"400271"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d8f8da4c5d8143fcacac2f315099ed74"	"612117"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d8fdbe334a854698b86e5af88c9fd298"	"601215"	"601212"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d90601a9d4e3451b9868e8550f7e44aa"	"601238"	"601210"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d90fccf1b1f7425b823d35d79a43913d"	"601057"	"601058"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d911a896f88e4be48fa8022b254a44a5"	"615249"	"400035"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d91730efd4b14f93944e48202677678c"	"615690"	"615819"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d91894e06bc141dc890ec882fe071361"	"601800"	"601755
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d92a4d47301347528105c2bbbf0aabbc"	"616029"	"400455"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d92c0b6be0844406b41ef7cedc8341c2"	"601650"	"601649"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d92e7da30dce404c84670f7ca92110e6"	"605468"	"300655"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d92f8007acce48578b5e09cae5b0aa2f"	"614757"	"400035"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d9372a28a30f45c8b80ef02137947a25"	"601099"	"614111"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d943fc151b7940ffb75a915882afc85a"	"601238"	"300583"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9491d6dba2343a78498db7a78a2d115"	"615058"	"400332"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d94993d6ee6e4d7bb8b2492476ae66b5"	"601294"	"600728"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d94d45dca66f4f44a249d8264a20314c"	"602657"	"600764"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d94f7d92824e4ee093bc32dcd9371665"	"601899"	"600017"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d95ff683a9124712b2a7c642452f0a4f"	"602271"	"601454"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d962d70906084041950608f9a14066d0"	"615717"	"612176"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d965442c0a1d4daf8db8e1e2a0d5b8b2"	"602258"	"602257"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d9692e46285a49dfbe2971fa6e295b15"	"616062"	"400455"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d96a978f892446dab7459cde5727f24c"	"602317
"	"300239"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d96e2eda6a764b7e80b37ee6445e00a8"	"600757"	"600748"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d96ee0475cb44bbbbcba5c6bb43e5bca"	"600159"	"600471"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:21"		"2/8/2025 18:42:20"
"d9717401d1544dfa924d147f27f06f58"	"615764"	"600798"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d9727c651fe24c5188cd0d4393297971"	"601471"	"601470"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d972ed48fa1e4be1aef6dddde9df3ddd"	"615464"	"600467"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d9742ca6c7ba465bab2dfeb6db5b4613"	"600902"	"400038"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d9767385f2c541a6be7ba33bfd21083c"	"615529"	"616058"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d979527a856846caa8b40b1d425bbcea"	"601238"	"601225"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d97d9df7f26946e5a8fd941f55ebea2d"	"601055"	"601053"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d985ff0c402c4721bd059a611b5ad04c"	"615683"	"612003"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d986fa8f7fdd40c29117aac4eba3efe2"	"616357"	"400323"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"d98b523c8ad14c7f901c929417faa46b"	"601882"	"601247"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d9936e39fe1c42fb87f90ecbb2f1a1ed"	"602691"	"602690"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:25"		"2/8/2025 18:42:20"
"d996f8fffc544313ba22cb86f9c0af57"	"616118"	"103654"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d9973a77168f492182c454caad0cbcd3"	"616962"	"400716"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d9a4f948a8544c36b4e5d8640a008506"	"600746"	"100920"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d9b08c38622e455898e30b8225fd2195"	"600953"	"600961"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9bacea4878744e581c834376b7ecb34"	"602172"	"650123"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9bdb60c3bcb4ef2a6a6613b053e35ca"	"601604"	"400034"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9bf92d9f75d4e4ab86819bdcf1739ec"	"615487"	"612133"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d9c07316e0064bb0911273ca62d85b14"	"602001"	"600363"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9c16c13bab247f694e7f71a6f67f1f5"	"601143"	"600162"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d9c6e144cae240e799f9b42afbf06188"	"615985"	"616002"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d9ca5479d63f44d3854d45907332b906"	"601461"	"600094"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d9cfd374301c4f1baf047e5a4bf1e17c"	"615858"	"600066"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d9d0d1fca8924cfdb1420b43bb817355"	"601093"	"601018"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9d0fa19ce85461a8d4fa72fe15879b6"	"616769"	"400499"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"d9d1647df53540ec85955f28472b80d1"	"601267"	"600436"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9d24b140e5d4b89a62bcca3a3ba93d7"	"601882"	"601881
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"d9dcc11649a04e718a078b44ae1d13f0"	"600828"	"600938"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9dfb7cadc06471dbd5fa02ad31f8b86"	"616719"	"601596
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d9e0bd550d224acfbd23c8c036d76bd7"	"615498"	"400259"	"1"	"公斤"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"d9e289be26dc42a19213cedc9f17867a"	"615731"	"300074"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"d9eb1a8454b7488e96bf9c8150e2a4db"	"600833"	"600847"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9ecf4eaf59840b09612f583aff176bb"	"601100"	"101977"	"1"	"个"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9edf27453a544b5ac4e9ca0da357a1f"	"600718"	"400399"	"1"	"千克"	"1"	"0"	"0"	"0"	"根"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d9f2f2fb9ade41e18cb9c9c604278885"	"600684"	"400035"	"1"	"千克"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:22"		"2/8/2025 18:42:20"
"d9f332a7efa84fd3a9045bbc975ef722"	"614841"	"400353"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9fbb887c713408c82cad941ef9ee7f1"	"614922"	"614408
"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"d9fdb733ba6d4e7fbcbd597ce34ca1c7"	"601973"	"101247"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"da12824c509f419d8ee96d2593715bdb"	"602495"	"612144"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"da13729be8164c9cb39800ab820b603a"	"602291"	"101734"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"00"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"da138e53529b45bea2106f4b2e42b2ed"	"601587
"	"400407"	"1"	"公斤"	"1"	"0"	"0"	"0"	"张"	"00"		"2/8/2025 18:42:24"		"2/8/2025 18:42:20"
"da14309bc72f46c190c50986259a0161"	"602290"	"600893"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:26"		"2/8/2025 18:42:20"
"da15b355fde14887853a90e89e0b84b4"	"616820"	"616793"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:28"		"2/8/2025 18:42:20"
"da1af2b375994a178a7944ff50a574ae"	"602604"	"600096"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
"da2106681921427788292e74aa5c62b1"	"601049"	"601038"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:23"		"2/8/2025 18:42:20"
"da238daa18544b6bb80ed5f918be1810"	"615689"	"614791"	"1"	"件"	"1"	"0"	"0"	"0"	" "	"01"		"2/8/2025 18:42:27"		"2/8/2025 18:42:20"
